imdb_id,title,year,runtime,rating,votes,plot
tt7769346,Ekkees Tareekh Shubh Muhurat,(2018),97 min,5.6,2022,It is a story of a 55-year-old man Pandit Girdhari Laal Sharma who wants to escape his family legacy of becoming a priest and aspires to become a storyteller instead. His reality is that he...                See full summary »
tt2912578,Ankur Arora Murder Case,(2013),129 min,6.5,2022,"A highly reputed doctor makes a small mistake, which costs the life of a kid Ankur Arora. Will he succeed in hiding his mistake or will the mother of the kid get Justice."
tt0105599,Tirangaa,(1992),168 min,6.7,2018,"Brigadier Suryadev Singh and Police Inspector Shivajirao Waghle are appointed to bring down Pralayanth, a terrorist who murdered officer Rudrapratap Chauhan and plans to evade India."
tt0115042,Zamaana Deewana,(1995),162 min,4.7,2015,A police commissioner enlists the aid of an eccentric inspector to end a gang war between bitter enemies.
tt0104607,Khuda Gawah,(1992),193 min,6.5,2014,"Baadshah Khan falls in love with Benazir, a member of a rival clan who has defeated him in a game of buzkashi."
tt0070935,Yaadon Ki Baaraat,(1973),164 min,7.3,2014,"Three brothers are separated after their parents' murder. Years later, their only hope of avenging their parents and reuniting as a family lies in the song they learned as children."
tt0327071,Om Jai Jagadish,(2002),172 min,5.5,2012,Widowed Mrs. Saraswati Batra (Waheeda Rehman) has brought up three sons with a lot of care and love. Her eldest son Om (Anil Kapoor) is very honest and diligent; her two other sons Jai (...                See full summary »
tt8591792,Bhavai,(2021),114 min,5.8,2011,Religion and culture have blindfolded the society in such a way that one doesn't want to question and neither does the curiosity to question or interrogate arise. If one is impaired at the ...                See full synopsis »
tt0271748,Raju Chacha,(2000),163 min,5.0,2010,Raju is hired to pose as uncle to three orphaned kids in order to usurp their inheritance. But he changes his mind after falling in love with their governess and decides to fight the greedy relatives.
tt0444913,Tango Charlie,(2005),142 min,6.1,2007,"Tarun Chauhan, a rookie army officer undergoes ups and downs in his mission and learns the true meaning of 'war' to overcome his weaknesses."
tt2423132,Akaash Vani,(2013),149 min,6.3,1994,Follows the love story of a boy and a girl.
tt0250690,Refugee,(2000),207 min,5.2,1988,A young man who smuggles illegal weapons and people back and forth over the borders between India and Pakistan falls in love with a young woman whose family he helped.
tt0189492,Dushman,(1998),145 min,6.8,1985,A woman goes on a hunt to find her twin sister's rapist and murderer.
tt9496212,22 Yards,(2019),126 min,5.8,1981,A dramatic portrayal of a victorious tale of a fallen cricket agent and a young cricketer.
tt2222550,1920: Evil Returns,(2012),124 min,4.8,1975,"Set in Shimla, a local painter discovers that the woman he loves is possessed by a vengeful spirit, who wants him dead."
tt4355838,Albert Pinto Ko Gussa Kyun Aata Hai?,(2019),100 min,5.5,1972,"Albert Pinto goes missing one day and his girlfriend and family start making rounds at the police station to track him down. Unknown to them, he is on his way to Goa to carry out his first assignment as a hitman."
tt0872190,Cash,(2007),137 min,3.4,1972,Three unique diamonds. Two teams of thieves. One big heist that spins out into a battle for the ultimate eternal prize: Cash.
tt0341455,Makdee,(2002),90 min,7.5,1968,"In a small North Indian village, Legend has it that a 100 years-old witch lives in an abandoned mansion on the village outskirts, and any person who goes inside is turned into an animal. In...                See full summary »"
tt5639388,Raaz Reboot,(2016),128 min,4.4,1966,"The fourth installment of a horror series that explores secrets, mysteries and human frailties."
tt7463730,Junglee,(2019),115 min,5.5,1963,"The story revolves around a vet, who on his homecoming to his father's elephant reserve, encounters and fights an international poachers racket."
tt0102701,Prahaar: The Final Attack,(1991),151 min,8.0,1962,"Prahaar is the story of Major Chavan, a tough and stern soldier, trained to destroy the enemy. He can see the enemy on our borders but is unaware of the invisible enemy within ourselves. ...                See full summary »"
tt0255305,Khiladi 420,(2000),157 min,5.2,1956,"Dev, a conman, gets killed by his wife Ritu, after she learns that the former is a debt-ridden thug who married her only to repay his debts. Her life turns upside down when she meets Anand, Dev's identical twin brother."
tt0285940,Raja Kumarudu,(1999), ,6.6,1955,"After the passing away of his parents, Raja lives with his uncle Dhananjay. Dhananjay manages a hotel while Raja is a model. Raja meets Rani and both fall in love. Meanwhile, Dhananjay ...                See full summary »"
tt13802376,The Power,(I) (2021),154 min,5.4,1953,"It is a hair-raising journey into the world of two lovers as both their families are ripped apart for the sake of revenge and power, and an entertaining look at how they rise out of that pit of blood lust and despair, together."
tt0437182,Family: Ties of Blood,(2006),150 min,5.7,1944,A slacker abducts the family of a crime kingpin to avenge the death of his brother.
tt1322257,Jhootha Hi Sahi,(2010),142 min,6.2,1931,"A suicidal woman's ""final"" call mistakenly connects her to a man who gives her something to live for."
tt0384491,Samay: When Time Strikes,(2003),136 min,7.0,1928,Assistant Commissioner of Police (ACP) Malvika Chauhan battles time to obtain & solve the clues to solve the various murders occurring in the city.
tt4338154,Hawaizaada,(2015),148 min,5.5,1926,"The film which is based on the life on an Indian scientist Shivkar Bapuji Talpade, who is credited to have constructed India's first unmanned plane is the tale of the hardships that he went...                See full summary »"
tt1239276,Rang Rasiya,(2008),132 min,7.0,1926,A look into the life of 19th century Indian painter Raja Ravi Varma.
tt3823392,Love Sonia,(2018),122 min,7.4,1918,"Inspired by real life events, Love Sonia is the story of a young girl's journey to rescue her sister from the dangerous world of international sex trafficking."
tt2510874,Yamla Pagla Deewana 2,(2013),154 min,3.4,1914,"The trio reunites in the UK and they fall in love, become involved with a nightclub, and have to face up to the challenge of a local don."
tt10519182,Khandaani Shafakhana,(2019),136 min,4.2,1913,A feisty girl from Punjab tries to continue her family traditions by opening a sex clinic to help and aware others in her hometown.
tt3290688,Revolver Rani,(2014),132 min,4.6,1912,"Alka Singh, the leader of a political party, and her obsessive love for Rohan Mehra, a rising star of Bollywood."
tt0061842,Jewel Thief,(1967),186 min,7.9,1911,A Police Commissioner's son comes under suspicion for being a jewel thief.
tt2064816,"I, Me aur Main",(2013),108 min,4.7,1909,"As Ishaan, a music producer who has commitment issues with the women in his life, feels a connection with Gauri, his next-door neighbor, he begins to learn the importance of relationships."
tt0328729,Dil Maange More!!!,(2004),123 min,5.2,1906,"Nikhil, a simple naive young man, twice fails in his quest for love. Will he be third time lucky?"
tt0088031,Saaransh,(1984),137 min,8.1,1903,"An old couple lend a room on rent after recent death of the bread earner of the family, their only son. A budding actress starts living with them, who is in love with a local politician's only son. The movie shows what later ensues."
tt3514330,Youngistaan,(2014),133 min,5.2,1899,"Follow the highs and lows in the life of Abhimanyu who is forced to join Indian politics after his father, the Prime Minister of India, suddenly passes away."
tt0396563,Dil Ne Jise Apna Kaha,(2004),135 min,4.4,1899,"A wealthy man working in an advertising agency and a dedicated doctor fall in love and marry. When his wife dies, the devastated man must fulfil her last wishes."
tt0111308,Suhaag,(1994),145 min,5.7,1898,"Collegian Ajay Sharma was born on 2nd April 1968 and lives in Bombay with his widowed mom, Asha. He is friendly with fellow-collegian, the wealthy Raj Sinha, and both often end up getting ...                See full summary »"
tt3177332,Horror Story,(I) (2013),91 min,4.2,1897,"Seven youngsters decide to spend a night in an abandoned haunted hotel. What they mistook as merely rumors, dawns on them to be the truth as they realize they are not alone inside."
tt0078222,Seeta Aur Geeta,(1972),162 min,6.8,1895,"Long-suffering heiress Seeta is treated worse than a servant by her abusive money-grubbing aunt. Meanwhile, her long-lost twin sister Geeta grows up to be a gutsy street performer. One day, the girls unintentionally swap places."
tt1397492,Well Done Abba!,(2009),144 min,7.2,1894,"A mild mannered chauffeur finds that the government in his parched village is giving loans to dig one's own well. After fudged photographs and bribes, he has no loan amount left to build his well. Aggrieved, he protests by abjuring water."
tt2063745,Kya Dilli Kya Lahore,(2014),98 min,7.3,1892,"In 1948, a cross-fire erupts at an isolated stretch of Indo-Pak border, leaving only two soldiers alive. One is an Indian soldier of Pakistani origin while the other happens to be a ...                See full summary »"
tt0047990,Devdas,(1955),159 min,7.7,1892,The scion of a wealthy landowner family turns to alcohol and self-pity and slowly self-destructs after class differences force him to break off his relationship with his childhood sweetheart.
tt0255212,Hamara Dil Aapke Paas Hai,(2000),165 min,5.5,1890,"Inspired by the Telugu film, ""Pelli Chuskundam,"" the plot follows the life of a rape victim (Aishwarya Rai). Now, a disgrace to her family, she is turned away from her house after the ...                See full summary »"
tt0069810,Bobby,(1973),168 min,6.9,1886,"Raj, the son of strict, wealthy parents, falls in love with Bobby, the daughter of a poor Christian fisherman -- a romance his parents oppose."
tt6265988,Bhoomi,(2017),136 min,5.3,1884,A single father battles injustice after his daughter is raped and the perpetrators are found not guilty.
tt0244528,Hadh Kar Di Aapne,(2000),134 min,5.3,1883,"Raj, a detective, goes on a Europe trip for his friend's case. During the trip, he falls in love with Anjali, who is impersonating her best friend. Their journey together ensues romance and comic confusion."
tt0328998,Dil Hai Tumhaara,(2002),210 min,5.4,1879,"Raising her two daughters, Saritaji ""Rekha"" fears that history might repeat itself when both of them fall for the same guy."
